coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Kenya Gondo,Revel Coffee,"Billings, Montana.","Murang’a County, central Kenya.",Light,63/85,$14.50/12 ounces,November 2014,93,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, deeply complex. Honey, blood orange, Concord grape, vanilla-toned flowers, walnut in aroma and cup. Big, rich acidity; satiny mouthfeel. Grape and honey carry into a long, resonant finish.   ","Notes: Produced entirely from trees of the much-admired, Bourbon-derived SL28 variety of Arabica. AA is the highest grade of Kenya coffee based on bean size and freedom from physical imperfections. Gondo is one of three mills run by the roughly 1800-member New Kiriti Farmers Cooperative Society. Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Revel Coffee is a micro-roaster located in Billings, Montana. Its motto: “Quality is paramount – a difference you can revel in.” Visit www.revelcoffee.com or call 406-534-9621 for more information.",
Ethiopia Yirgacheffe Gutiti,Paradise Roasters,"Ramsey, Minnesota","Kochere, Yirgacheffe growing region, south-central Ethiopia.",Medium,52/69,$16.95/12 ounces,November 2014,94,Aroma:,10,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Intense, dynamic, lush yet crisp. An avalanche of floral notes (rose, lily, gardenia), sandalwood, lemon zest, roasted cacao nib in aroma and cup. Sweetly tart acidity; plush, buoyant mouthfeel. Flavor simplifies but saturates a richly dry finish.","Notes: This coffee comes from Gutiti and was processed at the Alemu washing station in Kochere Woreda. Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees from traditional varieties of Arabica long grown in the region. Yirgacheffe coffees like this one processed by the wet or washed method (fruit skin and pulp are removed before drying) typically express great aromatic complexity and intensity, often with a particular emphasis on floral notes. Like virtually all Ethiopia coffees, this coffee is produced by villagers on small, garden plots interplanted with food and other subsistence crops. Paradise Roasters specializes in micro-lot coffees and espressos from Hawaii and other premier coffee growing regions. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","Who Should Drink It: Those who enjoy the intense, complex flowers and tart, sweet vivacity of a classic Yirgacheffe."
Ulos Batak Sumatra Peaberry,JBC Coffee Roasters,"Madison, Wisconsin","Northern Sumatra, Indonesia.",Medium-Light,54/78,$18.50/12 ounces,November 2014,95,Aroma:,9,Acidity:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Dynamic, deeply layered, complex. Pungent suggestions of humus-like, moist fresh-fallen leaves, fragrant pipe tobacco, malted barley layer with fruit (honeydew melon, mango, blood orange) and narcissus-like flowers. Gentle, very sweetly tart acidity; lightish but smooth, silky mouthfeel. Flavor consolidates without losing character in a rich, sweet-toned finish.","Notes: This exceptional coffee was selected as the #15 coffee on Coffee Review’s list of the Top 30 Coffees of 2014. Coffees from the northern part of the Indonesian island of Sumatra are admired for their complex earth and fruit notes that appear to result largely from unorthodox fruit removal and drying practices called “wet hulling.” This is a particularly refined example of the type. This sample consists entirely of peaberries, a kind of bean that results when the coffee fruit develops only a single, oval bean rather than the usual pair of flat-sided beans. Peaberries produce a somewhat different (often better) cup than normal beans from the same crop, from which they may or may not be separated during grading. JBC Coffee Roasters (formerly Johnson Brothers Coffee Roasters) is a distinguished small-batch roasting company. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.",Who Should Drink It: Knock-out Sumatra. As elegant as it is earthy and exotic.
Espresso Nuevo,Paradise Roasters,"Ramsey, Minnesota",Not disclosed.,Medium-Dark,41/51,$12.95/12 ounces,November 2014,93,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,8,With Milk:,8,"Blind Assessment: Evaluated as espresso. Crisp, rich, fudgy. Dark chocolate, butter, fresh-cut cedar, apricot/plum, lavender in aroma and small cup. Buttery mouthfeel. Chocolate and a hint of lavender in a sweet-toned finish. Handles three parts milk with considerable dry, cocoaish authority and continued hints of lavender and stone fruit. ","Notes: Paradise Roasters designed this medium-dark roasted espresso blend specifically for the American café market. Paradise Roasters specializes in micro-lot coffees and espressos from Hawaii and other premier coffee growing regions. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","Who Should Drink It: A fine classic espresso in the traditional American mode: Chocolaty, crisp while avoiding brightness, authoritative in milk."
Emilse Luna Colombia,JBC Coffee Roasters,"Madison, Wisconsin","Pitalito, Huila Department, southwestern Colombia.",Light,63/80,$14.25/12 ounces,November 2014,91,Aroma:,9,Acidity:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Crisp, orchardy, fresh. Honey, carob, green grape, walnut, a hint of rose-like flowers in aroma and cup. Rich, brisk acidity; lightly syrupy mouthfeel. Honey, grape and carob lead into a rich, balanced finish.",Notes: Emilse Luna is the producer of this coffee; Pitalito is one of Colombia’s most admired growing regions. JBC Coffee Roasters (formerly Johnson Brothers Coffee Roasters) is a distinguished small-batch roasting company. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.,"Who Should Drink It: A straightforward, refreshing cup in the traditional American breakfast coffee mode."
Ethiopia Konga,Lexington Coffee Roasters,"Lexington, Virginia","Konga District, Yirgacheffe growing region, southern Ethiopia.",Medium-Light,56/76,$16.95/12 ounces,November 2014,94,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,9,"Blind Assessment: Big, sweet, plumy. Dark chocolate, brandy, ripe strawberry, kumquat, honeysuckle in aroma and cup. Lively, flavor-saturated acidity; satiny mouthfeel. Rich finishing, saturated with flowers and a fruit-toned chocolate.","Notes: Yirgacheffe is a coffee region in southern Ethiopia that produces distinctively floral- and fruit-toned coffees from traditional varieties of Arabica long grown in the region. This is a “natural” or dry-processed Yirgacheffe, meaning the beans were dried inside the fruit, encouraging a flavor profile that is lower-toned and more pungent than the more familiar wet-processed Yirgacheffe floral- and citrus-toned profile. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, flavorful and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.","Who Should Drink It: Those who enjoy big, fruity red table wines. This is a dried-in-the-fruit coffee that makes no apologies for its lush, brandy-soaked sweetness."
Kenya Kieni,Lexington Coffee Roasters,"Lexington, Virginia","Nyeri County, Central Highlands, Kenya.",Medium-Light,51/77,$17.50/12 ounces,November 2014,93,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,9,"Blind Assessment: Sweetly pungent, odd but engaging. Molasses, richly tart fruit (mulberry, tamarind), unroasted pine nut and delicate flowers – wisteria, violet – in aroma and cup. Round, sweetly tart acidity, syrupy mouthfeel. Fruit sweetens and rounds in a ringing and harmonious finish.","Notes: Despite grower discontent and urban encroachment on prime producing areas, Kenya cooperatives continue to produce some of the world’s most elegant and distinctive coffees. This particular Kenya is produced by members of the Mugaga Cooperative Society. Kieni is one of five wet-mills operated by the cooperative. From trees of the admired heirloom SL28 and SL34 varieties as well as the hybrid Ruiru 11. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, flavorful and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.","Who Should Drink It: Those who enjoy the engagingly different in coffee. This is not a typical Kenya, but it is certainly a pleasing and distinctive one."
Papua New Guinea Kimel,Lexington Coffee Roasters,"Lexington, Virginia","Wahgi Valley, Western Highlands, Papua New Guinea.",Medium-Light,53/73,$13.95/12 ounces,November 2014,92,Aroma:,8,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Balanced, engaging depth, quiet complexity. Raisiny dark chocolate, ripe tangerine-like citrus, night-blooming flowers, all deepened by a savory hint in the structure. Low-toned but vibrant acidity; smooth, plush mouthfeel. Flavor consolidates but persists in a long, gently sweet finish. ","Notes: Kimel Plantation is owned and operated by the indigenous Opais people. The high mountain valleys of central Papua New Guinea offer some of the world’s most favorable terroirs for production of fine coffee, although the rugged terrain presents daunting transportation and infrastructure challenges. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, flavorful and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.","Who Should Drink It: A subtly original coffee that rewards patience. A fine choice for those who prefer quiet, nuanced depth to assertive brightness."
Colombia Cauca,Lexington Coffee Roasters,"Lexington, Virginia","Valle de Cauca Department, southwestern Colombia.",Medium-Light,59/80,$14.95/12 ounces,November 2014,91,Aroma:,8,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Softly tart, nut-toned. Roasted cacao-nib, hazelnut, tea rose, blood orange in aroma and cup. Crisply sweet, juicy acidity; satiny, lively mouthfeel. Flavor persists, delicately but sweetly, in a clean, satisfying finish.","Notes: Some of Colombia’s most admired coffees are produced in the southwestern Department of Cauca. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, flavorful and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.",Who Should Drink It: Those who enjoy quiet balance in a classic lighter-roasted Latin-American breakfast cup.
Kenya AA Top 405A Espresso,Simon Hsieh's Aroma Roast Coffees,"Taoyuan City, Taiwan",Central Kenya.,Medium,47/62,NTD$ 1600 / 16 ounces,November 2014,95,Aroma:,9,Body:,9							,Flavor:,10,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Rich, deep, complexly expressed. Fresh-cut cedar, blood orange, roasted cocoa nib, lavender, musk in aroma and cup. Plush, silky mouthfeel. Cedar and lavender carry into a sweet, gently drying finish. Flavor carries impressively into three parts milk, with a crisp, lightly stated chocolate dominating and a fine finish. ","Notes: As opposed to most coffees which are carried by ship from origin to consuming country, this fine Kenya was air-lifted. Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. AA is the highest trade of Kenya coffee based on bean size and freedom from physical imperfections. In addition to his retail roasting operation Aroma Roast Coffees, Simon Hsieh also operates Soaring Phoenix Trading, a business focused on purposed-built commercial espresso blends and high quality single-origin coffees. Visit www.facebook.com/4ArtsZeroDefectCoffees or call 886-0983-749876 for more information.","Who Should Drink It: Shows most complexity and definition as a straight shot, but also exciting with milk. Should please aficionados and beginners alike."
