coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Kitten Q Espresso Blend,Kakalove Cafe,"Chia-Yi, Taiwan",Ethiopia; Nicaragua,Medium,50/68,NT $225/8 ounces,June 2020,93,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Deep-toned, richly chocolaty. Chocolate fudge, dried cherry, almond brittle, gardenia, lemon verbena in aroma and small cup. Crisp, satiny mouthfeel; chocolaty, nut-toned finish. Dessert-like in cappuccino-scaled milk with rich notes of chocolate fudge and almond brittle.",Notes: Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: Chocolaty, fruit-toned and sweetly herbaceous as a straight shot; richly fudgy and nutty in three parts milk."
Hoyt’s Crossing,Rhetoric Coffee,"Berkeley, California",El Salvador; Peru,Medium,50/64,$13.50/12 ounces,June 2020,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly chocolaty, deeply sweet. Dark chocolate, freesia-like flowers, crisp pear, vanilla bean, cedar in aroma and cup. Sweet in structure with gentle acidity; velvety-smooth mouthfeel. Quiet, chocolaty finish with notes of pear and cedar.","Notes: A blend of washed-process coffees from El Salvador and Peru; 5% of net profits from sales of this coffee goes to support the work of the South Yuba River Citizens League in protecting and restoring the Yuba River. Founded in 2015 by roaster James Parrish, Rhetoric Coffee is roasted at CoRo, Bay Area Co-Roasters (www.corocoffee.com), a collaborative community roasting space in Berkeley, California. Visit www.rhetoriccoffee.com for more information.

 ",The Bottom Line: A medium-roasted blend that highlights the chocolate and floral notes of coffees from El Salvador and Peru.
Peru Elvis Rafael Single-Origin Espresso,Temple Coffee Roasters,"Sacramento, California","El Diamante, Jaén, Peru",Medium,47/63,$19.00/12 ounces,June 2020,92,Aroma:,9,Body:,8							,Flavor:,8,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Deeply chocolaty, balanced, roast-rounded. Dark chocolate, nectarine, molasses, gently scorched cedar, rhododendron in aroma and small cup. Full, satiny mouthfeel; crisp, chocolaty finish. In three parts milk the dark chocolate notes are amplified, as are the florals","Notes: Produced by Elvis Tineo Rafael of the Bourbon, Caturra and Catuai varieties of Arabica and processed by the wet, or washed, method. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","The Bottom Line: A straight-ahead espresso with stone-fruit top notes, floral undertones, and dark chocolate through and through."
Black Dragon Dark Roast,Rhetoric Coffee,"Berkeley, California",Brazil; Costa Rica,Medium,45/61,$10.00/12 ounces,June 2020,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Deep, rich-toned, sweetly smoky. Mexican chocolate (dark chocolate and cinnamon), gently scorched mesquite, raisin, gardenia, roasted hazelnut in aroma and cup. Bittersweet structure with barely perceptible acidity; plush, satiny mouthfeel. The finish consolidates to notes of dark chocolate and gently smoky mesquite.","Notes: A blend of a natural-processed coffee from Brazil and a washed-process coffee from Costa Rica. Founded in 2015 by roaster James Parrish, Rhetoric Coffee is roasted at CoRo, Bay Area Co-Roasters (www.corocoffee.com), a collaborative community roasting space in Berkeley, California. Visit www.rhetoriccoffee.com for more information.","The Bottom Line: A confident darker roast edging into sweet smokiness, animated by big chocolate notes. Adding a splash of whole milk, or even cream, wouldn’t be a disservice to this strong-charactered dark roast."
Kona Classic Black Rock Farm,Paradise Roasters,"Minneapolis, Minnesota","Kona, Big Island of Hawai’i",Medium,52/68,$18.95/4 ounces,June 2020,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep-toned, chocolaty and rich. Dark chocolate, strawberry guava, hazelnut butter, sandalwood, ginger blossom in aroma and cup. Sweet-toned structure with round, engaging acidity; full, syrupy mouthfeel. Crisply sweet, long finish with notes of dark chocolate, hazelnut and sandalwood.","Notes: Produced at Black Rock Farm, overlooking Kona’s Kealakekua Bay, entirely of the Typica variety of Arabica and processed by the wet, or washed, method. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: A superb example of the classic Kona cup: exceptionally sweet, deeply nut-toned, and vivified by spice-toned floral and fruit notes."
Ethiopian Yirgacheffe Natural,Dragonfly Coffee Roasters,"Henderson, Nevada","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/76,$20.00/12 ounces,June 2020,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Fruit-toned, sweetly tart. Ripe raspberry, lemon zest, dark chocolate, cedar, magnolia in aroma and cup. Tart-leaning structure with juicy acidity; full, syrupy mouthfeel. The resonant finish leads with raspberry and citrus notes in the short, modulating to dark chocolate and cedar in the long.","Notes: Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees largely from indigenous varieties of Arabica long grown in the region. This is a “natural” or dry-processed version (beans are dried in the whole fruit). Dragonfly Coffee, named 2019 Micro-Roaster of the Year by Roast magazine, is now based in Henderson, Nevada. Visit dragonflycoffeeroasters.com or call 303-579-2154 for more information.",The Bottom Line: A cleanly fruit-toned natural-process Ethiopia cup animated by bright berry and deeply sweet floral tones.
Colombia Cauca At’e,States Coffee & Mercantile,"Martinez, California","Paéz, Cauca Department, Colombia",Medium-Light,60/78,$12.00/8 ounces,June 2020,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: High-toned, richly sweet, delicately tart. Apple blossom, pomegranate, toffee, narcissus, cedar in aroma and cup. Sweet-tart structure with juicy, vibrant acidity; syrupy-smooth mouthfeel. Resonant finish consolidates to toffee and cedar with a hint of narcissus-like flowers in the long.","Notes: Available for delivery in the San Francisco Bay Area; no mail order. Produced entirely of the Colombia and Caturra varieties of Arabica and processed by the wet, or washed, method. Founded by roaster Keith Gehrke in 2015, States Coffee is a single-location community-focused coffee shop in downtown Martinez, California, featuring coffee roasted in-house and artisan baked goods. Visit www.statescoffee.com for more information.","The Bottom Line: A bright, lively Colombia cup with tart fruit, sweet floral, and deep toffee notes throughout — elegantly structured."
Sumatra Pantan Musara,Paradise Roasters,"Minneapolis, Minnesota","Pantan Musara, Gayo, Sumatra, Indonesia",Medium-Light,54/72,$24.95/12 ounces,June 2020,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet, complex, multi-layered. Mango, ginseng, cocoa nib, grapefruit marmalade, honeysuckle in aroma and cup. Sweetly tart structure with high-toned, juicy acidity; plush, satiny mouthfeel. Cocoa-toned finish with hints of mango and grapefruit. ","Notes: Produced by smallholding farmers of the Gayo 1, Gayo 2, P88, Abyssinia, and Ateng Super varieties of Arabica and processed by the wet, or washed, method. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: A pretty washed (not wet-hulled) Sumatra, rich and nuanced, with tropical fruit and cocoa notes throughout, all amplified by deep honeysuckle-like florals."
Sumatra Gayo G1 Triple-Picked Lot 005,Kakalove Cafe,"Chia-Yi, Taiwan","Aceh Province, Sumatra, Indonesia",Medium-Light,56/74,NT $225/8 ounces,June 2020,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly earth-toned, deeply floral. Petrichor, honeysuckle, Dark chocolate, petrichor, honeysuckle, nectarine, fine pipe tobacco in aroma and cup. Sweet-savory structure with vibrant, juicy acidity; full, syrupy mouthfeel. Deep, resonant finish consolidates to notes of petrichor and honeysuckle with dark chocolate undertones.",Notes: Coffees from the northern part of the Indonesian island of Sumatra are valued for their complex earth and fruit notes that appear to result largely from unorthodox fruit removal and drying practices called “wet-hulling.” This is a particularly refined example of the type. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: A classic Sumatra cup: vibrantly earthy, richly sweet and balanced — harmonizing high-toned stone fruit and floral notes with deep chocolate and sweet earth."
Guatemala Guaya’B Coop,States Coffee & Mercantile,"Martinez, California","Huehuetenango, Guatemala",Medium-Light,59/77,$12.00/8 ounces,June 2020,92,Aroma:,8,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicate, sweet, citrus-toned. Cocoa nib, tangerine zest, almond, freesia-like flowers, apricot in aroma and cup. Sweet in structure with pert acidity; full, syrupy mouthfeel. Quiet, easygoing finish with notes of cocoa nib and tangerine zest.","Notes: Certified organic. Available for delivery in the San Francisco Bay Area; no mail order. Produced by members of the Asociación Civil Guaya'b of the Typica, Bourbon, Caturra and Catuai varieties of Arabica and processed by the wet, or washed, method. Founded by roaster Keith Gehrke in 2015, States Coffee is a single-location, community-focused coffee shop in downtown Martinez, California, featuring coffee roasted in-house and artisan baked goods. Visit www.statescoffee.com for more information.","The Bottom Line: A straight-ahead, friendly Guatemala cup, certified organic."
Kakalove Taiwan Natural SL34 Alishan Ching-Ye Farm,Kakalove Cafe,"Chia-Yi, Taiwan","Alishan, Chia-Yi City, Taiwan",Medium-Light,54/72,NT $400/4 ounces,June 2020,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicate, fruit-forward. Blueberry, molasses, fresh-cut fir, magnolia, bay leaf in aroma and cup. Sweet structure with tart-leaning, gentle acidity. Velvety mouthfeel. The crisp finish centers around blueberry and fir.",Notes: Produced at Ching-Ye farm in Taiwan entirely of the SL34 variety of Arabica and processed by the natural method (dried in the whole fruit). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: A gently berry-toned, natural-processed cup from the growing region of Alishan in Taiwan, a region mainly famous for its tea."
Nano Genji #4 Espresso,JBC Coffee Roasters,"Madison, Wisconsin","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Medium-Light,56/74,$18.75/12 ounces,June 2020,96,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,9,With Milk:,10,"Blind Assessment: Evaluated as espresso. Expressive, confident, lyrical. Lychee, dark chocolate, star jasmine, sandalwood, Meyer lemon in aroma and small cup. Lively, creamy mouthfeel; balanced, floral- and fruit-toned finish. In three parts milk, a liquid dessert: think fine chocolate and tropical fruit.","Notes: Produced by the Nano Genji cooperative in Ethiopia’s Jimma Zone. Ethiopia coffees like this one are produced largely from local, indigenous varieties of Arabica. Processed by the wet or washed method (fruit skin and pulp are removed before drying). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: A washed-process single-origin Ethiopia espresso that sings both in the straight shot and in milk. Flat out poetic in its intricate harmony, and only $18.75 for 12 ounces."
